frame,time,ROI,R,G,B
697,20397.081882000002,right marionette fold,156.53917050691246,124.90322580645162,120.63594470046083
698,20426.345988,lower medial forehead,214.33570159857905,169.90408525754884,168.46891651865008
698,20426.345988,left lower lateral forehead,192.9159347553325,148.23462986198243,144.9284818067754
698,20426.345988,right lower lateral forehead,179.10431154381084,137.26564673157162,133.90820584144646
698,20426.345988,glabella,194.20473537604457,146.91643454039,142.75626740947075
698,20426.345988,upper nasal dorsum,191.37057220708448,148.05177111716623,142.79564032697547
698,20426.345988,lower nasal dorsum,206.3741935483871,160.04516129032257,156.91612903225806
698,20426.345988,soft triangle,181.158940397351,139.2980132450331,133.60927152317882
698,20426.345988,left ala,173.6144578313253,132.85542168674698,126.144578313253
698,20426.345988,right ala,179.3582089552239,138.0,131.73134328358208
698,20426.345988,nasal tip,210.77777777777777,162.85858585858585,158.1818181818182
698,20426.345988,left lower nasal sidewall,180.01754385964912,136.93859649122808,130.35087719298247
698,20426.345988,right lower nasal sidewall,182.6144578313253,137.6987951807229,131.2289156626506
698,20426.345988,left mid nasal sidewall,183.3370786516854,142.73033707865167,137.40449438202248
698,20426.345988,right mid nasal sidewall,184.859375,141.28125,135.8125
698,20426.345988,philtrum,186.38505747126436,139.6551724137931,136.7471264367816
698,20426.345988,left upper lip,183.82517482517483,140.88111888111888,136.6013986013986
698,20426.345988,right upper lip,187.04724409448818,143.70078740157481,138.11023622047244
698,20426.345988,left nasolabial fold,188.36548223350255,148.53299492385787,142.6548223350254
698,20426.345988,right nasolabial fold,191.90184049079755,149.65030674846625,142.73006134969324
698,20426.345988,left temporal,93.72789115646259,71.46712018140589,68.35827664399093
698,20426.345988,right temporal,61.11914893617021,50.87659574468085,46.81276595744681
698,20426.345988,left malar,187.73311546840958,143.69389978213508,143.8148148148148
698,20426.345988,right malar,185.41902313624678,141.4987146529563,141.33419023136247
698,20426.345988,left lower cheek,150.2449799196787,121.46720214190094,118.07095046854083
698,20426.345988,right lower cheek,170.53543307086613,132.11614173228347,128.55905511811022
698,20426.345988,chin,163.3871473354232,129.83542319749216,126.81504702194357
698,20426.345988,left marionette fold,149.68148148148148,120.57407407407408,118.52962962962962
698,20426.345988,right marionette fold,157.44549763033174,126.10426540284361,121.25118483412322
699,20455.610094,lower medial forehead,214.2237762237762,170.09965034965035,168.47552447552448
699,20455.610094,left lower lateral forehead,193.6299112801014,148.60202788339672,145.48162230671736
699,20455.610094,right lower lateral forehead,178.56258790436004,136.94655414908578,133.85372714486638
699,20455.610094,glabella,194.4075630252101,147.32072829131653,142.8235294117647
699,20455.610094,upper nasal dorsum,192.05248618784532,148.3977900552486,143.439226519337
699,20455.610094,lower nasal dorsum,206.7225806451613,159.86451612903227,157.24516129032259
699,20455.610094,soft triangle,180.02597402597402,138.24025974025975,132.51298701298703
699,20455.610094,left ala,173.32926829268294,133.17073170731706,126.8780487804878
699,20455.610094,right ala,179.43283582089552,137.08955223880596,132.11940298507463
699,20455.610094,nasal tip,210.5050505050505,162.9090909090909,157.91919191919192
699,20455.610094,left lower nasal sidewall,179.75862068965517,137.26724137931035,130.57758620689654
699,20455.610094,right lower nasal sidewall,182.3012048192771,137.75903614457832,131.83132530120483
699,20455.610094,left mid nasal sidewall,182.6904761904762,143.01190476190476,137.53571428571428
699,20455.610094,right mid nasal sidewall,184.828125,141.3125,135.921875
699,20455.610094,philtrum,186.25862068965517,139.79885057471265,137.22988505747125
699,20455.610094,left upper lip,183.9189189189189,141.10135135135135,137.47297297297297
699,20455.610094,right upper lip,186.93650793650792,144.4126984126984,138.92857142857142
699,20455.610094,left nasolabial fold,189.05263157894737,148.67368421052632,143.02631578947367
699,20455.610094,right nasolabial fold,192.17751479289942,150.22485207100593,143.33727810650888
699,20455.610094,left temporal,96.52348993288591,73.89485458612975,69.79642058165548
699,20455.610094,right temporal,60.93191489361702,51.195744680851064,47.12765957446808
699,20455.610094,left malar,188.38685344827587,144.33620689655172,144.4719827586207
699,20455.610094,right malar,185.3458064516129,141.5148387096774,141.55354838709678
699,20455.610094,left lower cheek,150.8740053050398,121.59946949602121,118.24535809018568
699,20455.610094,right lower cheek,169.5725338491296,131.71953578336556,128.25531914893617
699,20455.610094,chin,163.48275862068965,129.72727272727272,126.91222570532915
699,20455.610094,left marionette fold,149.975,120.95,118.40714285714286
699,20455.610094,right marionette fold,156.74883720930234,125.67441860465117,120.81860465116279
700,20484.874200000002,lower medial forehead,214.4368600682594,170.3924914675768,168.86860068259386
700,20484.874200000002,left lower lateral forehead,193.57142857142858,148.20353982300884,145.34007585335019
700,20484.874200000002,right lower lateral forehead,179.22252747252747,137.03846153846155,133.9381868131868
700,20484.874200000002,glabella,194.6558533145275,147.44005641748942,143.262341325811
700,20484.874200000002,upper nasal dorsum,192.12121212121212,148.32782369146005,143.15702479338842
700,20484.874200000002,lower nasal dorsum,206.71523178807948,160.27152317880794,157.19867549668874
700,20484.874200000002,soft triangle,180.2675159235669,138.94904458598725,132.9044585987261
700,20484.874200000002,left ala,173.2375,132.9875,126.1375
700,20484.874200000002,right ala,180.33333333333334,137.68253968253967,131.9206349206349
700,20484.874200000002,nasal tip,210.90526315789472,163.2842105263158,158.34736842105264
700,20484.874200000002,left lower nasal sidewall,180.16521739130434,136.8695652173913,130.2608695652174
700,20484.874200000002,right lower nasal sidewall,182.40540540540542,137.3783783783784,131.63513513513513
700,20484.874200000002,left mid nasal sidewall,182.35897435897436,142.15384615384616,137.35897435897436
700,20484.874200000002,right mid nasal sidewall,185.7391304347826,141.7536231884058,136.18840579710144
700,20484.874200000002,philtrum,186.79310344827587,140.5344827586207,137.7528735632184
700,20484.874200000002,left upper lip,183.42446043165467,139.4820143884892,136.74100719424462
700,20484.874200000002,right upper lip,185.4015748031496,142.16535433070865,137.4015748031496
700,20484.874200000002,left nasolabial fold,189.11940298507463,148.7860696517413,143.16417910447763
700,20484.874200000002,right nasolabial fold,191.7202380952381,149.61904761904762,142.61904761904762
700,20484.874200000002,left temporal,94.8780487804878,72.62749445676275,69.45232815964523
700,20484.874200000002,right temporal,60.29017857142857,50.78125,46.65625
700,20484.874200000002,left malar,188.0581896551724,143.88254310344828,144.17780172413794
700,20484.874200000002,right malar,185.47865459249675,141.21474773609313,141.372574385511
700,20484.874200000002,left lower cheek,150.41909814323608,121.3395225464191,118.07824933687003
700,20484.874200000002,right lower cheek,167.1766917293233,130.3139097744361,126.89661654135338
700,20484.874200000002,chin,163.4294670846395,129.5564263322884,126.61442006269593
700,20484.874200000002,left marionette fold,150.17567567567568,120.88513513513513,118.42905405405405
700,20484.874200000002,right marionette fold,156.6727272727273,125.02272727272727,119.89545454545454
701,20514.138306,lower medial forehead,214.36363636363637,169.84343434343435,168.86868686868686
701,20514.138306,left lower lateral forehead,193.24905183312262,147.93426042983566,145.05056890012642
701,20514.138306,right lower lateral forehead,177.63245492371706,135.74757281553397,133.08183079056866
701,20514.138306,glabella,194.558495821727,147.26323119777157,143.34122562674094
701,20514.138306,upper nasal dorsum,192.26997245179064,148.44628099173553,143.42424242424244
701,20514.138306,lower nasal dorsum,206.58940397350995,160.5562913907285,157.39072847682118
701,20514.138306,soft triangle,180.57324840764332,138.87261146496814,133.61783439490446
701,20514.138306,left ala,173.325,132.9375,127.1
701,20514.138306,right ala,179.0151515151515,137.72727272727272,132.53030303030303
701,20514.138306,nasal tip,211.18947368421053,163.18947368421053,158.45263157894738
701,20514.138306,left lower nasal sidewall,179.66086956521738,137.04347826086956,130.6086956521739
701,20514.138306,right lower nasal sidewall,182.0,137.53086419753086,131.46913580246914
701,20514.138306,left mid nasal sidewall,182.42307692307693,142.53846153846155,137.33333333333334
701,20514.138306,right mid nasal sidewall,185.1304347826087,141.68115942028984,136.71014492753622
701,20514.138306,philtrum,186.16091954022988,139.33908045977012,137.25862068965517
701,20514.138306,left upper lip,184.41958041958043,140.8041958041958,137.07692307692307
701,20514.138306,right upper lip,185.96969696969697,142.03030303030303,137.22727272727272
701,20514.138306,left nasolabial fold,188.70103092783506,148.60824742268042,143.01030927835052
701,20514.138306,right nasolabial fold,191.89285714285714,149.50595238095238,142.42261904761904
701,20514.138306,left temporal,95.43624161073825,72.6152125279642,69.59284116331096
701,20514.138306,right temporal,61.82627118644068,52.03813559322034,47.72457627118644
701,20514.138306,left malar,187.94827586206895,143.71875,144.1260775862069
701,20514.138306,right malar,185.6196636481242,141.3712807244502,141.46313065976713
701,20514.138306,left lower cheek,148.8042049934297,120.34296977660972,117.20630749014455
701,20514.138306,right lower cheek,166.7992565055762,130.21189591078067,127.10780669144981
701,20514.138306,chin,163.2507788161994,129.30373831775702,126.46105919003115
701,20514.138306,left marionette fold,149.30272108843536,120.26190476190476,118.08163265306122
701,20514.138306,right marionette fold,156.28251121076232,124.89686098654708,120.03139013452915
702,20543.402412,lower medial forehead,214.23905723905725,169.72390572390572,168.67340067340066
702,20543.402412,left lower lateral forehead,192.9620733249052,147.77749683944373,144.74462705436156
702,20543.402412,right lower lateral forehead,178.126213592233,136.0,133.20527045769765
702,20543.402412,glabella,194.70473537604457,147.1142061281337,143.3607242339833
702,20543.402412,upper nasal dorsum,192.1961325966851,148.41988950276243,143.6767955801105
702,20543.402412,lower nasal dorsum,206.80263157894737,160.29605263157896,157.32894736842104
702,20543.402412,soft triangle,182.02027027027026,140.6081081081081,134.70945945945945
702,20543.402412,left ala,174.48314606741573,133.87640449438203,127.56179775280899
702,20543.402412,right ala,179.74603174603175,137.14285714285714,131.96825396825398
702,20543.402412,nasal tip,210.77659574468086,162.93617021276594,158.35106382978722
702,20543.402412,left lower nasal sidewall,180.58771929824562,137.21929824561403,131.08771929824562
702,20543.402412,right lower nasal sidewall,182.24324324324326,136.7972972972973,130.75675675675674
702,20543.402412,left mid nasal sidewall,182.33333333333334,142.12820512820514,137.46153846153845
702,20543.402412,right mid nasal sidewall,185.28358208955223,141.38805970149255,136.59701492537314
702,20543.402412,philtrum,186.76966292134833,140.2921348314607,137.54494382022472
702,20543.402412,left upper lip,183.71223021582733,139.84892086330936,136.30935251798562
702,20543.402412,right upper lip,185.7622950819672,143.21311475409837,137.95081967213116
702,20543.402412,left nasolabial fold,188.30143540669857,147.66985645933013,141.7224880382775
702,20543.402412,right nasolabial fold,191.92857142857142,149.42261904761904,142.36309523809524
702,20543.402412,left temporal,96.29953917050692,73.50921658986175,70.25345622119816
702,20543.402412,right temporal,62.28813559322034,51.70338983050848,47.32203389830509
702,20543.402412,left malar,187.28891257995735,143.20149253731344,143.67910447761193
702,20543.402412,right malar,185.64165588615782,141.48900388098318,141.96248382923673
702,20543.402412,left lower cheek,150.26604278074868,121.29411764705883,118.01336898395722
702,20543.402412,right lower cheek,165.88376383763838,129.83763837638375,126.46678966789668
702,20543.402412,chin,163.06842923794713,129.1881804043546,126.35458786936236
702,20543.402412,left marionette fold,150.85263157894738,121.19298245614036,118.85263157894737
702,20543.402412,right marionette fold,155.66814159292036,124.42477876106194,119.76991150442478
703,20572.666518,lower medial forehead,214.1693404634581,169.3422459893048,168.21212121212122
703,20572.666518,left lower lateral forehead,193.05773955773955,147.6965601965602,145.0970515970516
703,20572.666518,right lower lateral forehead,177.8728813559322,135.69774011299435,132.93502824858757
703,20572.666518,glabella,194.12762973352034,146.66900420757364,142.7868162692847
703,20572.666518,upper nasal dorsum,191.74386920980928,148.10354223433242,143.11716621253407
703,20572.666518,lower nasal dorsum,206.67763157894737,160.2828947368421,157.0328947368421
703,20572.666518,soft triangle,182.49324324324326,141.22972972972974,135.39864864864865
703,20572.666518,left ala,174.57303370786516,134.13483146067415,127.61797752808988
703,20572.666518,right ala,178.98387096774192,136.98387096774192,131.2741935483871
703,20572.666518,nasal tip,210.06060606060606,162.40404040404042,157.85858585858585
703,20572.666518,left lower nasal sidewall,180.18965517241378,137.5948275862069,130.69827586206895
703,20572.666518,right lower nasal sidewall,182.3684210526316,137.18421052631578,131.03947368421052
703,20572.666518,left mid nasal sidewall,183.75581395348837,142.56976744186048,137.7093023255814
703,20572.666518,right mid nasal sidewall,185.72222222222223,141.66666666666666,136.15277777777777
703,20572.666518,philtrum,186.35955056179776,140.69101123595505,137.43820224719101
703,20572.666518,left upper lip,184.51020408163265,140.9251700680272,137.93197278911563
703,20572.666518,right upper lip,185.91803278688525,143.35245901639345,137.94262295081967
703,20572.666518,left nasolabial fold,187.57920792079207,147.68316831683168,141.72277227722773
703,20572.666518,right nasolabial fold,191.7202380952381,149.28571428571428,142.46428571428572
703,20572.666518,left temporal,94.55088495575221,72.11725663716814,69.28761061946902
703,20572.666518,right temporal,62.24576271186441,51.50423728813559,47.25847457627118
703,20572.666518,left malar,187.54545454545453,143.3893048128342,143.88663101604277
703,20572.666518,right malar,185.78654592496767,141.63648124191462,141.88615782664942
703,20572.666518,left lower cheek,149.6887417218543,121.11258278145695,117.82516556291391
703,20572.666518,right lower cheek,168.3796992481203,130.77443609022558,127.56954887218045
703,20572.666518,chin,163.12752721617417,129.10264385692068,126.5303265940902
703,20572.666518,left marionette fold,150.16326530612244,120.68027210884354,118.33673469387755
703,20572.666518,right marionette fold,156.91928251121075,125.24663677130044,120.42152466367713
704,20601.930624,lower medial forehead,214.0506993006993,169.21678321678323,168.1993006993007
704,20601.930624,left lower lateral forehead,193.28356336260978,147.6348808030113,145.38895859473024
704,20601.930624,right lower lateral forehead,178.44334277620396,135.9900849858357,133.17563739376772
704,20601.930624,glabella,194.07983193277312,146.4327731092437,142.83893557422968
704,20601.930624,upper nasal dorsum,191.26243093922653,147.56629834254144,142.8038674033149
704,20601.930624,lower nasal dorsum,206.18709677419355,159.45806451612904,156.61290322580646
704,20601.930624,soft triangle,182.76510067114094,140.83892617449663,135.26174496644296
704,20601.930624,left ala,174.1341463414634,133.34146341463415,126.48780487804878
704,20601.930624,right ala,179.3,137.27142857142857,131.77142857142857
704,20601.930624,nasal tip,210.58585858585857,162.67676767676767,157.77777777777777
704,20601.930624,left lower nasal sidewall,179.97368421052633,137.3859649122807,130.64912280701753
704,20601.930624,right lower nasal sidewall,182.53012048192772,137.67469879518072,132.12048192771084
704,20601.930624,left mid nasal sidewall,183.10714285714286,142.70238095238096,137.54761904761904
704,20601.930624,right mid nasal sidewall,185.203125,141.4375,136.78125
704,20601.930624,philtrum,185.97142857142856,139.70857142857142,136.78857142857143
704,20601.930624,left upper lip,185.04895104895104,141.4265734265734,137.47552447552448
704,20601.930624,right upper lip,186.42857142857142,143.63025210084032,138.16806722689077
704,20601.930624,left nasolabial fold,188.5279187817259,147.58375634517768,141.8477157360406
704,20601.930624,right nasolabial fold,192.08139534883722,149.5872093023256,142.90697674418604
704,20601.930624,left temporal,98.57013574660634,74.71266968325791,71.56561085972851
704,20601.930624,right temporal,60.266949152542374,50.71186440677966,46.88135593220339
704,20601.930624,left malar,188.56578947368422,144.02850877192984,144.58662280701753
704,20601.930624,right malar,184.18300653594773,140.36601307189542,140.56470588235294
704,20601.930624,left lower cheek,152.7804232804233,122.03968253968254,118.78835978835978
704,20601.930624,right lower cheek,167.90192307692308,130.48846153846154,127.65192307692308
704,20601.930624,chin,163.2449297971919,129.1560062402496,126.17316692667707
704,20601.930624,left marionette fold,150.03546099290782,120.71631205673759,118.53191489361703
704,20601.930624,right marionette fold,155.92233009708738,125.0,120.87378640776699
705,20631.194730000003,lower medial forehead,214.20783645655877,169.79216354344123,168.94378194207837
705,20631.194730000003,left lower lateral forehead,192.91342534504392,147.45169385194478,144.89084065244668
705,20631.194730000003,right lower lateral forehead,179.37586685159502,136.98335644937586,134.15950069348128
705,20631.194730000003,glabella,194.21805555555557,146.6263888888889,143.02916666666667
705,20631.194730000003,upper nasal dorsum,191.6098901098901,147.79945054945054,142.8379120879121
705,20631.194730000003,lower nasal dorsum,206.21192052980132,160.0728476821192,156.91390728476821
705,20631.194730000003,soft triangle,181.4437086092715,139.90066225165563,133.74172185430464
705,20631.194730000003,left ala,174.27380952380952,133.76190476190476,127.4047619047619
705,20631.194730000003,right ala,179.1044776119403,137.6865671641791,132.29850746268656
705,20631.194730000003,nasal tip,210.67368421052632,163.33684210526314,157.9578947368421
705,20631.194730000003,left lower nasal sidewall,180.03508771929825,136.640350877193,130.60526315789474
705,20631.194730000003,right lower nasal sidewall,182.6867469879518,137.46987951807228,131.75903614457832
705,20631.194730000003,left mid nasal sidewall,182.6153846153846,142.24358974358975,137.39743589743588
705,20631.194730000003,right mid nasal sidewall,184.88888888888889,141.28571428571428,136.15873015873015
705,20631.194730000003,philtrum,185.19230769230768,136.15384615384616,135.52747252747253
705,20631.194730000003,left upper lip,183.35135135135135,139.39864864864865,136.57432432432432
705,20631.194730000003,right upper lip,186.15573770491804,142.0655737704918,137.75409836065575
705,20631.194730000003,left nasolabial fold,188.73096446700507,148.0964467005076,142.48730964467006
705,20631.194730000003,right nasolabial fold,192.5808383233533,149.91017964071855,143.0119760479042
705,20631.194730000003,left temporal,95.93818984547461,72.96247240618102,70.19646799116998
705,20631.194730000003,right temporal,60.77542372881356,50.652542372881356,46.91525423728814
705,20631.194730000003,left malar,187.99034334763948,143.45171673819743,143.82939914163092
705,20631.194730000003,right malar,184.65592783505156,140.8492268041237,140.83634020618555
705,20631.194730000003,left lower cheek,150.93103448275863,121.09283819628648,117.82228116710876
705,20631.194730000003,right lower cheek,168.37307692307692,130.925,127.7173076923077
705,20631.194730000003,chin,162.93930197268588,128.7678300455235,126.07587253414265
705,20631.194730000003,left marionette fold,149.32962962962964,119.78148148148148,118.01851851851852
705,20631.194730000003,right marionette fold,155.63679245283018,124.52358490566037,120.23113207547169
706,20660.458836,lower medial forehead,214.1465076660988,169.39182282793868,168.53492333901193
706,20660.458836,left lower lateral forehead,193.0,147.68394437420986,145.24146649810368
706,20660.458836,right lower lateral forehead,177.23455056179776,135.30337078651687,132.35393258426967
706,20660.458836,glabella,194.46378830083566,146.77715877437325,142.84122562674094
706,20660.458836,upper nasal dorsum,191.9283746556474,148.1267217630854,143.27823691460054
706,20660.458836,lower nasal dorsum,206.6953642384106,160.08609271523179,157.52317880794703
706,20660.458836,soft triangle,181.94594594594594,140.17567567567568,135.03378378378378
706,20660.458836,left ala,173.40963855421685,133.13253012048193,126.92771084337349
706,20660.458836,right ala,180.09859154929578,137.3943661971831,131.5211267605634
706,20660.458836,nasal tip,210.74736842105264,163.2421052631579,158.68421052631578
706,20660.458836,left lower nasal sidewall,179.66379310344828,136.81896551724137,130.13793103448276
706,20660.458836,right lower nasal sidewall,181.96296296296296,137.28395061728395,131.74074074074073
706,20660.458836,left mid nasal sidewall,182.76923076923077,141.83333333333334,136.89743589743588
706,20660.458836,right mid nasal sidewall,185.34782608695653,141.43478260869566,136.65217391304347
706,20660.458836,philtrum,186.47701149425288,139.08620689655172,137.1551724137931
706,20660.458836,left upper lip,184.56756756756758,140.9189189189189,137.3581081081081
706,20660.458836,right upper lip,187.06299212598427,143.10236220472441,138.3464566929134
706,20660.458836,left nasolabial fold,188.6217616580311,148.47150259067357,142.69430051813472
706,20660.458836,right nasolabial fold,191.60233918128654,149.19883040935673,142.2514619883041
706,20660.458836,left temporal,97.54524361948955,74.24129930394432,70.60556844547564
706,20660.458836,right temporal,60.13122171945702,50.23076923076923,46.782805429864254
706,20660.458836,left malar,188.21659482758622,143.8394396551724,144.42780172413794
706,20660.458836,right malar,184.9430789133247,140.9340232858991,141.13712807244502
706,20660.458836,left lower cheek,151.43650793650792,121.28571428571429,118.00925925925925
706,20660.458836,right lower cheek,168.60344827586206,131.088122605364,127.84482758620689
706,20660.458836,chin,163.2239502332815,129.13063763608088,126.25194401244168
706,20660.458836,left marionette fold,149.45,119.97142857142858,118.025
706,20660.458836,right marionette fold,156.43661971830986,125.2018779342723,120.53051643192488
707,20689.722942,lower medial forehead,214.35690235690237,169.66835016835017,168.996632996633
707,20689.722942,left lower lateral forehead,193.06866416978775,147.67166042446942,145.1410736579276
707,20689.722942,right lower lateral forehead,180.9180790960452,138.1680790960452,135.29802259887006
707,20689.722942,glabella,194.36887608069165,146.61239193083574,142.86743515850145
707,20689.722942,upper nasal dorsum,191.63934426229508,147.59016393442624,143.07650273224044
707,20689.722942,lower nasal dorsum,206.38993710691824,160.16352201257862,157.54716981132074
707,20689.722942,soft triangle,180.46357615894038,139.11920529801324,132.74172185430464
707,20689.722942,left ala,173.74698795180723,133.09638554216866,127.02409638554217
707,20689.722942,right ala,180.03076923076924,136.8153846153846,132.13846153846154
707,20689.722942,nasal tip,210.12121212121212,162.77777777777777,158.21212121212122
707,20689.722942,left lower nasal sidewall,180.34166666666667,137.625,130.91666666666666
707,20689.722942,right lower nasal sidewall,182.72727272727272,137.67532467532467,131.76623376623377
707,20689.722942,left mid nasal sidewall,182.5,142.34615384615384,137.30769230769232
707,20689.722942,right mid nasal sidewall,185.484375,141.296875,136.171875
707,20689.722942,philtrum,186.21264367816093,138.83908045977012,137.2528735632184
707,20689.722942,left upper lip,183.56296296296296,139.14074074074074,136.9037037037037
707,20689.722942,right upper lip,185.12121212121212,142.0681818181818,137.16666666666666
707,20689.722942,left nasolabial fold,188.72058823529412,148.3921568627451,142.72058823529412
707,20689.722942,right nasolabial fold,191.73214285714286,149.1904761904762,142.5952380952381
707,20689.722942,left temporal,94.8945054945055,72.22197802197802,69.64395604395604
707,20689.722942,right temporal,60.07079646017699,50.349557522123895,46.057522123893804
707,20689.722942,left malar,187.45928338762215,143.37242128121608,143.64495114006516
707,20689.722942,right malar,185.01552393272962,141.1798188874515,141.1772315653299
707,20689.722942,left lower cheek,150.66189856957087,120.72951885565669,117.38231469440832
707,20689.722942,right lower cheek,167.07088122605364,130.28352490421457,126.88505747126437
707,20689.722942,chin,163.16666666666666,128.92056074766356,126.11838006230529
707,20689.722942,left marionette fold,149.20070422535213,120.25704225352112,117.73591549295774
707,20689.722942,right marionette fold,155.08071748878925,123.80269058295964,119.16591928251121
708,20718.987048000003,lower medial forehead,214.32705479452054,169.86986301369862,168.83904109589042
708,20718.987048000003,left lower lateral forehead,193.68915662650602,148.1409638554217,145.66024096385541
708,20718.987048000003,right lower lateral forehead,177.93548387096774,136.15287517531556,133.09957924263674
708,20718.987048000003,glabella,194.0836820083682,146.52301255230125,142.60111576011158
708,20718.987048000003,upper nasal dorsum,191.61602209944752,147.8121546961326,143.16022099447514
708,20718.987048000003,lower nasal dorsum,205.70322580645163,159.53548387096774,156.70967741935485
708,20718.987048000003,soft triangle,183.56375838926175,141.64429530201343,136.14093959731542
708,20718.987048000003,left ala,175.27659574468086,134.08510638297872,127.94680851063829
708,20718.987048000003,right ala,179.6153846153846,137.2153846153846,131.96923076923076
708,20718.987048000003,nasal tip,210.14423076923077,162.1153846153846,157.27884615384616
708,20718.987048000003,left lower nasal sidewall,180.4406779661017,137.5,131.1271186440678
708,20718.987048000003,right lower nasal sidewall,182.8125,137.9875,131.9125
708,20718.987048000003,left mid nasal sidewall,182.26315789473685,141.97368421052633,137.47368421052633
708,20718.987048000003,right mid nasal sidewall,185.69117647058823,141.51470588235293,136.4558823529412
708,20718.987048000003,philtrum,185.1767955801105,138.72375690607734,135.79005524861878
708,20718.987048000003,left upper lip,184.24489795918367,138.7482993197279,136.58503401360545
708,20718.987048000003,right upper lip,185.5801526717557,141.90076335877862,137.1145038167939
708,20718.987048000003,left nasolabial fold,188.321608040201,147.61306532663318,142.14070351758795
708,20718.987048000003,right nasolabial fold,191.9878787878788,149.1030303030303,142.0
708,20718.987048000003,left temporal,98.17391304347827,74.67963386727689,71.1304347826087
708,20718.987048000003,right temporal,60.69767441860465,50.67906976744186,46.97674418604651
708,20718.987048000003,left malar,188.73282442748092,144.14176663031625,144.6782988004362
708,20718.987048000003,right malar,185.20645161290324,141.2141935483871,141.2632258064516
708,20718.987048000003,left lower cheek,151.04527296937417,121.68175765645806,118.17842876165113
708,20718.987048000003,right lower cheek,167.84749034749035,130.6081081081081,127.43050193050193
708,20718.987048000003,chin,163.12713178294572,129.10077519379846,126.32093023255814
708,20718.987048000003,left marionette fold,149.82130584192439,120.48797250859107,118.10996563573883
708,20718.987048000003,right marionette fold,156.02304147465438,124.67281105990783,120.07834101382488
709,20748.251154,lower medial forehead,214.20099667774087,169.75913621262458,168.88538205980066
709,20748.251154,left lower lateral forehead,193.08210784313727,147.59436274509804,144.95955882352942
709,20748.251154,right lower lateral forehead,179.47694524495677,136.8170028818444,134.22334293948126
709,20748.251154,glabella,194.47132867132868,146.41958041958043,142.83776223776223
709,20748.251154,upper nasal dorsum,191.94535519125682,147.78688524590163,143.21857923497268
709,20748.251154,lower nasal dorsum,206.38650306748465,159.42944785276075,156.47852760736197
709,20748.251154,soft triangle,183.5103448275862,141.53103448275863,135.68965517241378
709,20748.251154,left ala,175.12087912087912,134.0879120879121,127.83516483516483
709,20748.251154,right ala,179.8153846153846,136.8923076923077,131.4
709,20748.251154,nasal tip,209.94791666666666,162.30208333333334,157.375
709,20748.251154,left lower nasal sidewall,180.6,137.47826086956522,130.59130434782608
709,20748.251154,right lower nasal sidewall,182.62337662337663,137.5194805194805,131.46753246753246
709,20748.251154,left mid nasal sidewall,182.44871794871796,142.16666666666666,137.5897435897436
709,20748.251154,right mid nasal sidewall,185.33870967741936,141.40322580645162,136.83870967741936
709,20748.251154,philtrum,186.9655172413793,140.09195402298852,137.5
709,20748.251154,left upper lip,184.21768707482994,139.2925170068027,136.58503401360545
709,20748.251154,right upper lip,185.20472440944883,141.63779527559055,136.86614173228347
709,20748.251154,left nasolabial fold,188.05940594059405,147.36633663366337,142.11881188118812
709,20748.251154,right nasolabial fold,191.69642857142858,149.13095238095238,142.6547619047619
709,20748.251154,left temporal,94.63333333333334,72.52888888888889,69.08888888888889
709,20748.251154,right temporal,60.619909502262445,50.8235294117647,46.484162895927604
709,20748.251154,left malar,187.64775160599572,143.61134903640257,143.96573875802997
709,20748.251154,right malar,185.3001293661061,141.3040103492885,141.38551099611902
709,20748.251154,left lower cheek,150.30106100795757,120.52254641909815,117.59018567639258
709,20748.251154,right lower cheek,166.49621212121212,130.4318181818182,127.05492424242425
709,20748.251154,chin,163.00613496932516,128.82055214723925,125.97239263803681
709,20748.251154,left marionette fold,149.8835616438356,120.76369863013699,118.56506849315069
709,20748.251154,right marionette fold,154.64628820960698,123.54585152838428,118.75982532751091
710,20777.51526,lower medial forehead,214.43001686340642,169.87689713322092,168.81787521079258
710,20777.51526,left lower lateral forehead,193.11341463414635,147.88170731707316,144.95365853658538
710,20777.51526,right lower lateral forehead,179.55790960451978,137.15677966101694,134.25564971751413
710,20777.51526,glabella,194.54405594405594,146.61398601398602,142.87412587412587
710,20777.51526,upper nasal dorsum,191.66042780748663,147.78877005347593,142.72192513368984
710,20777.51526,lower nasal dorsum,206.38650306748465,159.65030674846625,156.920245398773
710,20777.51526,soft triangle,182.30434782608697,140.78985507246378,135.33333333333334
710,20777.51526,left ala,174.8901098901099,134.45054945054946,128.03296703296704
710,20777.51526,right ala,178.73846153846154,136.93846153846152,131.69230769230768
710,20777.51526,nasal tip,209.7403846153846,161.91346153846155,157.26923076923077
710,20777.51526,left lower nasal sidewall,181.11475409836066,137.52459016393442,130.88524590163934
710,20777.51526,right lower nasal sidewall,183.0875,137.7125,131.5875
710,20777.51526,left mid nasal sidewall,182.97368421052633,142.21052631578948,137.57894736842104
710,20777.51526,right mid nasal sidewall,185.5441176470588,141.5,136.51470588235293
710,20777.51526,philtrum,186.56741573033707,139.8932584269663,137.64606741573033
710,20777.51526,left upper lip,184.1156462585034,139.79591836734693,136.37414965986395
710,20777.51526,right upper lip,185.40983606557376,142.68032786885246,137.41803278688525
710,20777.51526,left nasolabial fold,188.44723618090453,147.77386934673368,142.25628140703517
710,20777.51526,right nasolabial fold,191.53571428571428,149.23809523809524,142.61904761904762
710,20777.51526,left temporal,97.8056206088993,74.61592505854802,71.22716627634661
